congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
115,Senate,49703,2,0,ME,200,,,"COLLINS, Susan Margaret",C001035,1952,,0.116,-0.535,-80.95559,0.85634,522,40,,0.166,-0.392
115,Senate,15408,52,0,MD,100,,,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.227,-65.92058,0.8805,518,24,,-0.302,-0.206
115,Senate,20330,52,0,MD,100,,,"VAN HOLLEN, Christopher",V000128,1959,,-0.391,-0.209,-67.69926,0.87771,519,26,,-0.348,-0.181
115,Senate,14435,3,0,MA,100,,,"MARKEY, Edward John",M000133,1946,,-0.514,-0.46,-54.54397,0.90024,519,24,,-0.585,-0.504
115,Senate,41301,3,0,MA,100,,,"WARREN, Elizabeth",W000817,1949,,-0.751,-0.336,-31.50812,0.94143,522,13,,-0.783,-0.226
115,Senate,20923,23,0,MI,100,,,"PETERS, Gary C.",P000595,1958,,-0.246,-0.185,-108.47772,0.81138,519,45,,-0.276,-0.139
115,Senate,29732,23,0,MI,100,,,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.016,-97.73943,0.82835,519,40,,-0.366,0.165
115,Senate,40700,33,0,MN,100,,,"KLOBUCHAR, Amy",K000367,1960,,-0.284,-0.362,-71.24202,0.87174,519,24,,-0.288,-0.058
115,Senate,40904,33,0,MN,100,,,"FRANKEN, Al",F000457,1951,,-0.399,-0.169,-23.04081,0.92388,291,9,,-0.339,-0.279
115,Senate,41706,33,0,MN,100,,,"SMITH, Tina",S001203,1958,,-0.397,-0.066,-32.59049,0.86289,221,15,,-0.346,-0.123
115,Senate,14009,46,0,MS,200,,,"COCHRAN, William Thad",C000567,1937,2019.0,0.287,0.051,-8.7148,0.97263,314,0,,0.368,0.244
115,Senate,29534,46,0,MS,200,,,"WICKER, Roger F.",W000437,1951,,0.376,0.351,-29.2035,0.94539,520,13,,0.413,0.145
115,Senate,41707,46,0,MS,200,,,"HYDE-SMITH, Cindy",H001079,1959,,0.445,0.371,-16.87361,0.90656,172,8,,0.41,0.15
115,Senate,29735,34,0,MO,200,,,"BLUNT, Roy",B000575,1950,,0.398,0.18,-15.7861,0.9697,513,2,,0.367,0.328
115,Senate,40701,34,0,MO,100,,,"McCASKILL, Claire",M001170,1953,,-0.143,0.023,-86.08537,0.84356,506,37,,-0.152,0.18
115,Senate,21338,64,0,MT,200,,,"DAINES, Steve",D000618,1962,,0.583,-0.041,-58.4298,0.89372,520,26,,0.606,-0.313
115,Senate,40702,64,0,MT,100,,,"TESTER, Jon",T000464,1956,,-0.215,0.156,-89.52349,0.841,517,36,,-0.192,0.017
115,Senate,41302,35,0,NE,200,,,"FISCHER, Debra (Deb)",F000463,1951,,0.459,0.305,-26.30972,0.95048,518,12,,0.448,0.254
115,Senate,41503,35,0,NE,200,,,"SASSE, Benjamin Eric",S001197,1972,,0.669,-0.25,-49.53414,0.90847,516,23,,0.824,0.019
115,Senate,20730,65,0,NV,200,,,"HELLER, Dean",H001041,1960,,0.463,-0.459,-94.72531,0.82773,501,40,,0.481,-0.581
115,Senate,41700,65,0,NV,100,,,"CORTEZ MASTO, Catherine Marie",C001113,1964,,-0.36,0.329,-83.37268,0.84973,512,41,,-0.395,0.345
115,Senate,40906,4,0,NH,100,,,"SHAHEEN, Jeanne",S001181,1947,,-0.238,-0.14,-63.98236,0.88253,512,22,,-0.229,-0.077
115,Senate,41702,4,0,NH,100,,,"HASSAN, Margaret (Maggie)",H001076,1958,,-0.233,0.018,-66.21449,0.88022,519,23,,-0.258,-0.081
115,Senate,29373,12,0,NJ,100,,,"MENENDEZ, Robert",M000639,1954,,-0.367,-0.123,-86.15387,0.82541,449,35,,-0.38,-0.137
115,Senate,41308,12,0,NJ,100,,,"BOOKER, Cory Anthony",B001288,1969,,-0.584,-0.273,-61.28927,0.88528,503,29,,-0.645,-0.073
115,Senate,20930,66,0,NM,100,,,"HEINRICH, Martin",H001046,1971,,-0.33,-0.022,-76.39176,0.85858,501,35,,-0.406,0.097
115,Senate,29924,66,0,NM,100,,,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-74.64727,0.8658,518,33,,-0.419,0.089
115,Senate,14858,13,0,NY,100,,,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.356,-0.418,-68.3388,0.87707,521,29,,-0.395,-0.191
115,Senate,20735,13,0,NY,100,,,"GILLIBRAND, Kirsten",G000555,1966,,-0.47,-0.426,-106.39372,0.81529,521,47,,-0.847,-0.217
115,Senate,29548,47,0,NC,200,,,"BURR, Richard M.",B001135,1955,,0.435,-0.07,-33.73154,0.93501,502,14,,0.442,0.041
115,Senate,41504,47,0,NC,200,,,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.399,-0.097,-19.84972,0.96046,492,6,,0.396,0.108
115,Senate,41107,36,0,ND,200,,,"HOEVEN, John",H001061,1957,,0.388,0.436,-17.72544,0.96636,518,4,,0.38,0.272
115,Senate,41303,36,0,ND,100,,,"HEITKAMP, Mary Kathryn (Heidi)",H001069,1955,,-0.122,0.399,-64.38813,0.88096,508,24,,-0.093,0.36
115,Senate,29386,24,0,OH,200,,,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.371,-0.208,-36.50338,0.93208,519,12,,0.324,0.006
115,Senate,29389,24,0,OH,100,,,"BROWN, Sherrod",B000944,1952,,-0.428,-0.106,-60.98064,0.88934,520,22,,-0.396,-0.08
115,Senate,15424,53,0,OK,200,,,"INHOFE, James Mountain",I000024,1934,,0.552,0.045,-27.18041,0.9484,513,10,,0.561,0.22
115,Senate,21166,53,0,OK,200,,,"LANKFORD, James",L000575,1968,,0.607,0.175,-39.80627,0.92658,522,19,,0.683,-0.023
115,Senate,14871,72,0,OR,100,,,"WYDEN, Ronald Lee",W000779,1949,,-0.33,-0.478,-101.04634,0.82309,519,51,,-0.435,-0.544
115,Senate,40908,72,0,OR,100,,,"MERKLEY, Jeff",M001176,1956,,-0.444,-0.735,-58.16225,0.89321,515,23,,-0.568,-0.722
115,Senate,29935,14,0,PA,200,,,"TOOMEY, Patrick Joseph",T000461,1961,,0.624,-0.378,-52.04724,0.90188,504,24,,0.776,-0.299
115,Senate,40703,14,0,PA,100,,,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.314,0.172,-65.04321,0.88285,522,23,,-0.317,0.065
115,Senate,29142,5,0,RI,100,,,"REED, John F. (Jack)",R000122,1949,,-0.367,-0.175,-78.3845,0.86057,522,36,,-0.312,-0.154
115,Senate,40704,5,0,RI,100,,,"WHITEHOUSE, Sheldon",W000802,1955,,-0.355,-0.087,-66.9181,0.87903,519,32,,-0.354,-0.193
115,Senate,21173,48,0,SC,200,,,"SCOTT, Tim",S001184,1965,,0.629,-0.013,-31.83571,0.94028,517,15,,0.533,0.182
115,Senate,29566,48,0,SC,200,,,"GRAHAM, Lindsey O.",G000359,1955,,0.373,-0.258,-40.25866,0.92128,491,14,,0.359,-0.1
115,Senate,29754,37,0,SD,200,,,"THUNE, John",T000250,1961,,0.428,0.208,-22.58765,0.95765,522,10,,0.459,0.207
115,Senate,41505,37,0,SD,200,,,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.364,0.077,-36.18195,0.93215,515,10,,0.413,0.13
115,Senate,40304,54,0,TN,200,,,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-26.7818,0.94785,500,6,,0.326,-0.105
115,Senate,40705,54,0,TN,200,,,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344,-76.78647,0.85816,502,31,,0.5,-0.579
115,Senate,40305,49,0,TX,200,,,"CORNYN, John",C001056,1952,,0.472,-0.087,-23.29989,0.95618,520,7,,0.415,0.242
115,Senate,41304,49,0,TX,200,,,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.815,-0.213,-54.20136,0.89707,499,23,,0.679,-0.2
115,Senate,14503,67,0,UT,200,,,"HATCH, Orrin Grant",H000338,1934,2022.0,0.382,-0.004,-29.34808,0.94502,519,12,,0.356,0.162
115,Senate,41110,67,0,UT,200,,,"LEE, Mike",L000577,1971,,0.891,-0.454,-99.76488,0.8242,516,60,,0.902,-0.432
115,Senate,14307,6,0,VT,100,,,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-65.32689,0.87911,507,34,,-0.308,-0.142
115,Senate,29147,6,0,VT,328,,,"SANDERS, Bernard",S000033,1941,,-0.538,-0.392,-71.95704,0.86793,508,32,,-0.707,-0.643
115,Senate,40909,40,0,VA,100,,,"WARNER, Mark",W000805,1954,,-0.204,-0.049,-71.54312,0.87006,514,30,,-0.176,-0.03
115,Senate,41305,40,0,VA,100,,,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.244,-0.06,-67.74531,0.87763,519,23,,-0.243,-0.07
115,Senate,39310,73,0,WA,100,,,"CANTWELL, Maria E.",C000127,1958,,-0.305,-0.413,-57.11156,0.89599,520,16,,-0.349,-0.261
115,Senate,49308,73,0,WA,100,,,"MURRAY, Patty",M001111,1950,,-0.352,-0.307,-50.16494,0.90632,510,16,,-0.36,-0.235
115,Senate,20146,56,0,WV,200,,,"CAPITO, Shelley Moore",C001047,1953,,0.276,0.119,-36.11704,0.9324,516,12,,0.362,0.101
115,Senate,40915,56,0,WV,100,,,"MANCHIN, Joe, III",M001183,1947,,-0.06,0.41,-82.46615,0.85309,519,43,,-0.051,0.532
115,Senate,29940,25,0,WI,100,,,"BALDWIN, Tammy",B001230,1962,,-0.493,-0.134,-98.62006,0.82694,519,44,,-0.348,-0.209
115,Senate,41111,25,0,WI,200,,,"JOHNSON, Ron",J000293,1955,,0.626,-0.145,-36.67906,0.93164,518,19,,0.637,-0.166
115,Senate,40707,68,0,WY,200,,,"BARRASSO, John A.",B001261,1952,,0.537,0.221,-36.68094,0.93202,521,14,,0.6,0.267
115,Senate,49706,68,0,WY,200,,,"ENZI, Michael B.",E000285,1944,2021.0,0.545,0.199,-38.22236,0.92939,522,20,,0.593,0.225
